record_id,business_id,month,year,electricity_bill,diesel_cost,petrol_cost,generator_hours,grid_hours,outage_hours,energy_consumption_kwh,fuel_consumption_liters,maintenance_cost,weather_avg_temp,occupancy_rate,total_energy_cost
REC-000183,BIZ-0008,3,2025,10949451.57,1199209.74,36413.25,51.42,381.21,57.13,115257.38,971.02,501263.62,29.12,78.52,12185074.56
REC-000184,BIZ-0008,4,2025,10307244.65,2180990.18,66224.4,84.89,329.88,94.32,108497.31,1765.98,558005.7,30.02,73.89,12554459.23
REC-000185,BIZ-0008,5,2025,10990808.33,2638305.05,80110.48,72.29,358.01,80.33,115692.72,2136.28,548280.69,31.68,63.2,13709223.86
REC-000186,BIZ-0008,6,2025,7945252.16,4247992.33,128987.62,91.2,322.86,101.34,83634.23,3439.67,509734.99,30.82,83.64,12322232.11
REC-000187,BIZ-0008,7,2025,7673164.9,2618635.15,79513.21,71.07,359.37,78.97,80770.16,2120.35,458286.52,29.3,69.47,10371313.26
REC-000188,BIZ-0008,8,2025,9373477.96,1660985.47,50434.78,71.02,359.43,78.91,98668.19,1344.93,502911.37,28.56,61.13,11084898.21
REC-000189,BIZ-0008,9,2025,8279253.01,2722211.81,82658.25,69.04,347.49,76.71,87150.03,2204.22,469765.66,26.38,77.52,11084123.07
REC-000190,BIZ-0008,10,2025,7016538.55,1969619.35,59806.26,69.89,360.69,77.65,73858.3,1594.83,438402.61,25.61,65.5,9045964.16
REC-000191,BIZ-0008,11,2025,7235876.37,1541500.13,46806.68,65.17,351.79,72.41,76167.12,1248.18,433793.09,24.84,85.01,8824183.18
REC-000192,BIZ-0008,12,2025,8820398.01,1725123.3,52382.29,60.47,371.15,67.19,92846.29,1396.86,465150.62,25.63,69.58,10597903.6
REC-000193,BIZ-0009,1,2024,2761049.31,1179781.5,75627.02,65.66,636.44,69.12,29063.68,1008.36,215869.74,26.34,21.98,4016457.83
REC-000194,BIZ-0009,2,2024,2686513.26,974316.26,62456.17,80.11,575.72,84.32,28279.09,832.75,234363.6,28.79,21.29,3723285.69
REC-000195,BIZ-0009,3,2024,3092650.43,1199103.52,76865.61,84.21,616.92,88.64,32554.22,1024.87,249516.17,28.22,40.12,4368619.56
REC-000196,BIZ-0009,4,2024,2817099.36,1401941.09,89868.02,98.88,578.72,104.08,29653.68,1198.24,263670.64,29.47,42.68,4308908.47
REC-000197,BIZ-0009,5,2024,3263826.5,2000897.66,128262.67,89.33,611.53,94.03,34356.07,1710.17,260645.24,29.76,38.54,5392986.83
REC-000198,BIZ-0009,6,2024,2880724.33,889560.08,57023.08,57.53,622.24,60.56,30323.41,760.31,207251.67,30.63,37.59,3827307.49
REC-000199,BIZ-0009,7,2024,3074014.19,983026.31,63014.51,61.8,640.51,65.05,32358.04,840.19,217700.8,28.73,31.66,4120055.01
REC-000200,BIZ-0009,8,2024,3239194.46,1800562.28,115420.66,87.36,613.6,91.96,34096.78,1538.94,257315.58,28.92,31.65,5155177.4
REC-000201,BIZ-0009,9,2024,2650202.83,993936.13,63713.85,45.57,634.83,47.97,27896.87,849.52,185175.22,26.32,25.08,3707852.81
REC-000202,BIZ-0009,10,2024,2850784.26,1586063.34,101670.73,78.81,622.6,82.96,30008.26,1355.61,236357.72,26.41,20.41,4538518.33
REC-000203,BIZ-0009,11,2024,2562900.57,1135898.58,72814.01,77.93,600.76,82.04,26977.9,970.85,228459.69,25.01,24.9,3771613.16
REC-000204,BIZ-0009,12,2024,2851159.18,1565558.95,100356.34,89.89,610.94,94.62,30012.2,1338.08,251869.37,25.96,43.59,4517074.47
REC-000205,BIZ-0009,1,2025,2936357.53,1392179.79,89242.29,88.0,612.93,92.63,30909.03,1189.9,251198.02,27.29,38.49,4417779.61
REC-000206,BIZ-0009,2,2025,2593507.79,2274379.81,145793.58,97.67,534.47,102.81,27300.08,1943.91,256795.74,27.14,33.66,5013681.18
REC-000207,BIZ-0009,3,2025,3308178.66,1006945.87,64547.81,47.34,655.73,49.83,34822.93,860.64,202886.32,30.35,33.1,4379672.34
REC-000208,BIZ-0009,4,2025,2433641.84,1020807.73,65436.39,81.7,596.8,86.0,25617.28,872.49,230732.18,29.08,20.16,3519885.96
REC-000209,BIZ-0009,5,2025,2816003.06,890676.57,57094.65,46.48,656.63,48.93,29642.14,761.26,190288.62,29.66,25.47,3763774.28
REC-000210,BIZ-0009,6,2025,3228225.5,783789.21,50242.9,43.72,636.78,46.02,33981.32,669.91,195968.92,31.21,42.82,4062257.61
REC-000211,BIZ-0009,7,2025,3032068.6,1141591.74,73178.96,75.83,625.74,79.82,31916.51,975.72,236380.88,29.04,20.42,4246839.3
REC-000212,BIZ-0009,8,2025,2893383.15,1390465.71,89132.42,100.78,599.48,106.08,30456.66,1188.43,268092.76,28.01,37.45,4372981.28
REC-000213,BIZ-0009,9,2025,2649101.37,1187231.29,76104.57,81.02,597.51,85.29,27885.28,1014.73,234777.66,27.75,33.11,3912437.23
REC-000214,BIZ-0009,10,2025,2534589.53,1740939.83,111598.71,101.99,598.21,107.35,26679.89,1487.98,261477.05,25.49,39.87,4387128.07
REC-000215,BIZ-0009,11,2025,2752227.02,1186981.12,76088.53,93.88,583.98,98.82,28970.81,1014.51,255171.75,24.88,37.43,4015296.67
REC-000216,BIZ-0009,12,2025,2452762.8,1092065.77,70004.22,67.78,634.22,71.34,25818.56,933.39,211687.13,27.01,36.25,3614832.79
REC-000217,BIZ-0010,1,2024,3443040.62,815704.23,52288.73,37.78,645.89,50.37,37674.13,697.18,195776.42,26.69,35.92,4311033.58
REC-000218,BIZ-0010,2,2024,3677771.74,1800674.74,115427.87,81.22,543.04,108.3,40144.99,1539.04,262033.53,28.35,28.28,5593874.35
REC-000219,BIZ-0010,3,2024,3575893.51,1237349.92,79317.3,67.5,606.26,90.0,39072.58,1057.56,240458.32,30.26,25.74,4892560.73
REC-000220,BIZ-0010,4,2024,3525584.73,856062.26,54875.79,47.42,610.58,63.22,38543.02,731.68,211180.1,29.62,43.1,4436522.78
REC-000221,BIZ-0010,5,2024,3506487.3,487457.67,31247.29,34.51,650.24,46.02,38341.99,416.63,192671.05,30.88,24.48,4025192.26
REC-000222,BIZ-0010,6,2024,3659409.81,1201418.01,77013.98,79.03,568.42,105.38,39951.7,1026.85,258539.46,29.31,40.52,4937841.8
REC-000223,BIZ-0010,7,2024,3613999.54,1203239.06,77130.71,66.76,607.25,89.01,39473.7,1028.41,240299.78,29.4,34.17,4894369.31
REC-000224,BIZ-0010,8,2024,3581661.76,849844.7,54477.22,67.35,606.45,89.81,39133.3,726.36,240388.71,27.72,38.49,4485983.68
REC-000225,BIZ-0010,9,2024,2638936.39,567367.35,36369.7,45.07,613.71,60.09,29209.88,484.93,187355.56,27.34,28.65,3242673.44
REC-000226,BIZ-0010,10,2024,3306330.19,1256772.44,80562.34,80.98,588.28,107.98,36235.08,1074.16,253095.99,26.09,35.35,4643664.97
REC-000227,BIZ-0010,11,2024,3178233.28,815343.93,52265.64,44.87,613.97,59.83,34886.69,696.88,199571.16,25.82,39.59,4045842.85
REC-000228,BIZ-0010,12,2024,3169019.76,1083962.1,69484.75,52.28,626.56,69.7,34789.7,926.46,209727.31,25.54,24.64,4322466.61
REC-000229,BIZ-0010,1,2025,2586474.44,755852.97,48452.11,46.81,633.84,62.42,28657.65,646.03,188585.91,26.26,26.16,3390779.52
REC-000230,BIZ-0010,2,2025,2937983.76,655577.42,42024.19,51.33,560.43,68.45,32357.74,560.32,203054.83,28.68,23.86,3635585.37
REC-000231,BIZ-0010,3,2025,3479075.72,492747.06,31586.35,38.73,644.61,51.65,38053.45,421.15,197944.88,30.31,31.12,4003409.13
REC-000232,BIZ-0010,4,2025,3209422.56,494458.9,31696.08,38.79,622.09,51.71,35215.0,422.61,191772.73,30.0,33.92,3735577.54
REC-000233,BIZ-0010,5,2025,3558364.47,898470.78,57594.28,75.86,595.12,101.14,38888.07,767.92,251752.52,30.63,34.92,4514429.53
REC-000234,BIZ-0010,6,2025,3534951.21,1422850.53,91208.37,61.03,592.43,81.37,38641.61,1216.11,230449.92,29.96,39.48,5049010.11
REC-000235,BIZ-0010,7,2025,3393381.21,623742.9,39983.52,42.01,640.24,56.02,37151.4,533.11,200551.58,28.63,33.03,4057107.63
REC-000236,BIZ-0010,8,2025,2671142.65,717822.95,46014.29,47.2,633.32,62.94,29548.89,613.52,191091.96,27.44,23.65,3434979.89
REC-000237,BIZ-0010,9,2025,3644574.83,1205703.56,77288.69,68.89,581.94,91.86,39795.55,1030.52,244001.59,27.43,29.03,4927567.08
REC-000238,BIZ-0010,10,2025,2711245.55,556511.15,35673.79,34.08,650.82,45.44,29971.03,475.65,173648.13,26.11,31.45,3303430.49
REC-000239,BIZ-0010,11,2025,3553532.37,924131.08,59239.17,55.21,600.19,73.61,38837.2,789.86,222737.06,26.32,29.5,4536902.62
REC-000240,BIZ-0010,12,2025,3315791.73,907795.58,58192.02,48.4,631.73,64.53,36334.67,775.89,207690.98,26.61,36.28,4281779.33
REC-000241,BIZ-0011,1,2024,8294693.4,1420963.87,43146.68,62.3,666.12,77.88,93029.36,1150.58,378201.27,27.22,84.45,9758803.95
REC-000242,BIZ-0011,2,2024,11793561.11,1920862.92,58325.8,83.79,591.26,104.74,129859.55,1555.35,490542.11,28.56,88.46,13772749.83
REC-000243,BIZ-0011,3,2024,9435505.04,1912558.9,58073.65,92.2,628.76,115.24,105037.91,1548.63,456028.18,28.72,92.43,11406137.59
REC-000244,BIZ-0011,4,2024,11244418.44,1239554.11,37638.28,41.51,668.12,51.88,124079.1,1003.69,402871.34,31.36,76.68,12521610.83
REC-000245,BIZ-0011,5,2024,11450131.53,1599974.89,48582.23,86.55,635.81,108.19,126244.5,1295.53,488282.21,31.56,77.45,13098688.65
REC-000246,BIZ-0011,6,2024,11299079.46,1076607.21,32690.5,47.79,660.26,59.74,124654.48,871.75,415338.21,31.0,92.67,12408377.17
REC-000247,BIZ-0011,7,2024,9186345.01,1531109.39,46491.18,61.11,667.61,76.39,102415.17,1239.76,394831.01,28.66,76.01,10763945.58
REC-000248,BIZ-0011,8,2024,9876879.86,2964800.71,90024.31,91.72,629.36,114.64,109683.96,2400.65,464456.28,28.24,87.14,12931704.88
REC-000249,BIZ-0011,9,2024,11098548.3,2484569.23,75442.39,79.29,620.89,99.11,122543.62,2011.8,467811.98,26.55,72.96,13658559.92
REC-000250,BIZ-0011,10,2024,8301326.91,1551406.73,47107.49,53.9,676.62,67.38,93099.19,1256.2,363220.06,26.06,95.77,9899841.13
REC-000251,BIZ-0011,11,2024,9965390.72,2167353.38,65810.33,76.12,624.85,95.15,110615.65,1754.94,438250.44,24.7,87.93,12198554.43
REC-000252,BIZ-0011,12,2024,10677884.6,872491.08,26492.64,45.93,686.58,57.42,118115.59,706.47,398910.38,26.96,80.62,11576868.32
REC-000253,BIZ-0011,1,2025,10049982.21,1657458.01,50327.67,78.51,645.86,98.14,111506.09,1342.07,444328.75,26.08,91.42,11757767.89
REC-000254,BIZ-0011,2,2025,10318494.41,1565138.56,47524.45,78.66,573.67,98.33,114332.53,1267.32,450261.14,27.7,84.04,11931157.42
REC-000255,BIZ-0011,3,2025,9276560.89,1718811.46,52190.63,91.55,629.56,114.44,103364.81,1391.75,451520.81,30.44,84.55,11047562.98
REC-000256,BIZ-0011,4,2025,9802149.27,1826683.67,55466.1,59.21,645.99,74.01,108897.32,1479.1,404375.76,30.96,90.98,11684299.04
REC-000257,BIZ-0011,5,2025,8358223.81,2019865.17,61331.94,80.43,643.46,100.54,93698.1,1635.52,412173.2,30.55,81.06,10439420.92
REC-000258,BIZ-0011,6,2025,10358310.96,958242.88,29096.44,41.26,668.42,51.58,114751.65,775.91,383779.88,29.13,73.16,11345650.28
REC-000259,BIZ-0011,7,2025,11722088.11,2135385.86,64839.65,81.47,642.17,101.83,129107.2,1729.06,484855.74,28.31,92.8,13922313.62
REC-000260,BIZ-0011,8,2025,9219899.56,2047606.66,62174.29,65.88,661.66,82.34,102768.37,1657.98,404111.81,28.12,80.61,11329680.51
REC-000261,BIZ-0011,9,2025,10001206.46,1867030.0,56691.19,62.15,642.31,77.69,110992.66,1511.77,413860.02,27.06,76.85,11924927.65
REC-000262,BIZ-0011,10,2025,9294984.81,845387.19,25669.65,40.25,693.69,50.31,103558.75,684.52,359566.06,26.75,83.69,10166041.65
REC-000263,BIZ-0011,11,2025,10998421.54,2250478.05,68334.35,72.33,629.59,90.41,121489.66,1822.25,453175.99,24.97,90.3,13317233.94
REC-000264,BIZ-0011,12,2025,8296739.75,1339795.22,40682.04,46.38,686.02,57.98,93050.9,1084.85,349588.47,25.92,81.51,9677217.01
REC-000265,BIZ-0012,1,2024,6688165.28,1931011.05,58633.94,60.48,443.99,67.2,70401.74,1563.57,409069.75,26.72,88.81,8677810.27
REC-000266,BIZ-0012,2,2024,6852344.63,1821696.72,55314.68,46.87,426.13,52.08,72129.94,1475.06,383437.17,27.07,67.32,8729356.03
REC-000267,BIZ-0012,3,2024,8019877.27,2347599.94,71283.4,78.34,424.14,87.05,84419.76,1900.89,483403.86,29.97,87.15,10438760.61
REC-000268,BIZ-0012,4,2024,6465092.36,1429122.27,43394.4,44.91,444.8,49.9,68053.6,1157.18,368926.3,29.54,59.09,7937609.03
REC-000269,BIZ-0012,5,2024,7099283.99,2366655.78,71862.02,66.66,437.12,74.07,74729.31,1916.32,433475.75,30.73,75.12,9537801.79
REC-000270,BIZ-0012,6,2024,6297690.92,1365804.05,41471.78,46.51,443.02,51.68,66291.48,1105.91,368056.27,31.17,87.57,7704966.75
REC-000271,BIZ-0012,7,2024,7944262.67,4140791.09,125732.52,90.53,410.6,100.59,83623.82,3352.87,508220.93,28.5,84.47,12210786.28
REC-000272,BIZ-0012,8,2024,6444849.17,2738182.93,83143.21,71.38,431.88,79.31,67840.52,2217.15,426636.57,27.96,61.83,9266175.31
REC-000273,BIZ-0012,9,2024,7983109.5,1686129.98,51198.28,63.96,423.63,71.07,84032.73,1365.29,450799.68,26.53,72.21,9720437.76
REC-000274,BIZ-0012,10,2024,6182633.23,1057439.23,32108.48,38.06,468.9,42.29,65080.35,856.23,346432.41,25.99,82.86,7272180.94
REC-000275,BIZ-0012,11,2024,7621747.6,2918104.44,88606.41,84.67,400.62,94.08,80228.92,2362.84,486847.41,24.99,82.33,10628458.45
REC-000276,BIZ-0012,12,2024,6235140.29,3279428.86,99577.8,70.22,433.17,78.02,65633.06,2655.41,418557.16,25.86,75.04,9614146.95
REC-000277,BIZ-0012,1,2025,8416768.1,1762833.87,53527.34,63.81,440.29,70.9,88597.56,1427.4,461867.31,26.85,81.49,10233129.31
REC-000278,BIZ-0012,2,2025,7954372.21,2261789.2,68677.81,51.59,404.39,57.33,83730.23,1831.41,422833.47,27.82,80.76,10284839.22
REC-000279,BIZ-0012,3,2025,8405960.13,1808635.86,54918.09,41.48,465.1,46.09,88483.79,1464.48,412465.32,28.13,64.2,10269514.08
REC-000280,BIZ-0012,4,2025,6239948.36,3237064.42,98291.43,82.47,403.07,91.63,65683.67,2621.1,445642.33,29.25,83.42,9575304.21
REC-000281,BIZ-0012,5,2025,7200385.59,3113589.53,94542.19,74.82,428.06,83.13,75793.53,2521.13,454082.39,31.37,76.36,10408517.31
REC-000282,BIZ-0012,6,2025,7927947.44,2570826.35,78061.53,69.53,417.44,77.26,83452.08,2081.64,461604.31,30.92,83.19,10576835.32
REC-000283,BIZ-0012,7,2025,6644059.27,3298070.91,100143.85,72.08,431.1,80.09,69937.47,2670.5,433424.82,28.45,89.27,10042274.03
REC-000284,BIZ-0012,8,2025,8779606.49,1815416.9,55123.99,44.54,461.7,49.49,92416.91,1469.97,429034.9,28.03,86.51,10650147.38
REC-000285,BIZ-0012,9,2025,5934503.83,3058468.75,92868.48,77.32,408.79,85.91,62468.46,2476.49,426278.38,26.54,57.08,9085841.06
REC-000286,BIZ-0012,10,2025,6167639.26,2222022.08,67470.31,51.6,453.86,57.33,64922.52,1799.21,375817.38,24.95,60.12,8457131.65
REC-000287,BIZ-0012,11,2025,7381709.47,2379649.49,72256.56,75.55,410.75,83.95,77702.2,1926.84,460470.37,25.24,59.98,9833615.52
REC-000288,BIZ-0012,12,2025,8486992.68,2501225.94,75948.16,61.38,442.99,68.2,89336.77,2025.28,458377.03,24.82,82.81,11064166.78
REC-000289,BIZ-0013,1,2024,1076459.42,1065041.08,68271.86,57.54,636.9,76.72,13185.15,910.29,169566.37,27.22,41.93,2209772.36
REC-000290,BIZ-0013,2,2024,909157.95,1552060.76,99491.07,81.14,559.39,108.19,11424.08,1326.55,198732.24,28.89,41.18,2560709.78
REC-000291,BIZ-0013,3,2024,1238442.04,1223629.21,78437.77,53.14,642.77,70.85,14890.23,1045.84,167152.62,29.72,41.25,2540509.02
REC-000292,BIZ-0013,4,2024,987488.24,861278.54,55210.16,47.58,627.17,63.43,12248.61,736.14,153552.18,30.94,32.37,1903976.94
REC-000293,BIZ-0013,5,2024,1234827.24,1594625.71,102219.6,77.34,610.5,103.12,14852.18,1362.93,200950.85,29.61,41.31,2931672.55
REC-000294,BIZ-0013,6,2024,1227878.42,779802.44,49987.34,34.54,644.54,46.06,14779.04,666.5,140875.08,29.08,35.65,2057668.2
REC-000295,BIZ-0013,7,2024,1274274.13,1275011.07,81731.48,54.61,640.81,72.81,15267.41,1089.75,170035.61,28.43,31.41,2631016.68
REC-000296,BIZ-0013,8,2024,1009643.51,1676970.79,107498.13,76.38,611.78,101.84,12481.83,1433.31,194389.41,28.98,42.05,2794112.43
REC-000297,BIZ-0013,9,2024,857381.62,1276082.84,81800.18,66.14,602.41,88.19,10879.07,1090.67,176536.68,25.77,29.01,2215264.64
REC-000298,BIZ-0013,10,2024,1173100.38,1180031.01,75643.01,70.57,619.53,94.09,14202.43,1008.57,190039.93,24.76,35.64,2428774.4
REC-000299,BIZ-0013,11,2024,890133.25,700150.1,44881.42,37.55,640.53,50.07,11223.82,598.42,137261.73,24.52,22.38,1635164.77
REC-000300,BIZ-0013,12,2024,831831.14,662092.87,42441.85,50.5,646.29,67.33,10610.12,565.89,154041.19,25.88,31.13,1536365.86
REC-000301,BIZ-0013,1,2025,1067759.0,572400.53,36692.34,44.91,653.74,59.88,13093.57,489.23,151681.47,27.61,37.35,1676851.87
REC-000302,BIZ-0013,2,2025,960161.27,782015.53,50129.2,48.34,580.11,64.45,11960.96,668.39,153988.29,28.73,22.58,1792306.0
REC-000303,BIZ-0013,3,2025,1170732.5,834533.17,53495.72,66.76,624.61,89.01,14177.5,713.28,184655.11,30.0,41.86,2058761.39
REC-000304,BIZ-0013,4,2025,924532.61,721990.83,46281.46,50.87,622.77,67.83,11585.92,617.09,156707.59,30.32,35.26,1692804.9
REC-000305,BIZ-0013,5,2025,1168292.82,787800.39,50500.02,55.32,639.87,73.75,14151.82,673.33,168576.7,31.1,43.0,2006593.23
REC-000306,BIZ-0013,6,2025,864825.5,1096438.65,70284.53,69.34,598.15,92.45,10957.43,937.13,181179.46,31.12,23.5,2031548.68
REC-000307,BIZ-0013,7,2025,976020.0,951790.34,61012.2,65.18,626.72,86.9,12127.89,813.5,177926.72,29.08,39.78,1988822.54
REC-000308,BIZ-0013,8,2025,983354.23,956750.98,61330.19,79.64,607.44,106.18,12205.1,817.74,198343.52,28.24,38.03,2001435.4
REC-000309,BIZ-0013,9,2025,960886.0,880847.59,56464.59,63.34,606.15,84.45,11968.59,752.86,175003.66,27.58,41.9,1898198.18
REC-000310,BIZ-0013,10,2025,1201726.61,1050497.9,67339.61,72.45,617.02,96.6,14503.75,897.86,193333.61,25.58,36.15,2319564.12
REC-000311,BIZ-0013,11,2025,1090254.94,822310.0,52712.18,37.21,640.98,49.62,13330.37,702.83,141423.38,25.23,26.03,1965277.12
REC-000312,BIZ-0013,12,2025,961157.58,1131920.92,72559.03,52.61,643.48,70.14,11971.45,967.45,159988.9,24.66,29.03,2165637.53
REC-000313,BIZ-0014,1,2024,573332.23,425037.97,61303.55,27.41,608.07,60.91,11076.28,408.69,69328.76,26.56,80.03,1059673.75
REC-000314,BIZ-0014,2,2024,500255.84,317111.75,45737.27,21.09,578.95,46.87,10307.05,304.92,62403.62,26.98,81.38,863104.86
REC-000315,BIZ-0014,3,2024,658027.49,464239.49,66957.62,33.39,594.79,74.19,11967.81,446.38,76079.56,30.33,75.13,1189224.6
REC-000316,BIZ-0014,4,2024,826803.87,274051.21,39526.62,29.06,582.83,64.57,13744.4,263.51,74097.4,29.98,75.28,1140381.7
REC-000317,BIZ-0014,5,2024,907414.78,376762.89,54340.8,39.86,580.39,88.59,14592.93,362.27,85382.56,29.5,64.61,1338518.47
REC-000318,BIZ-0014,6,2024,906832.08,413904.8,59697.81,31.83,576.66,70.74,14586.8,397.99,77746.01,29.75,81.35,1380434.69
REC-000319,BIZ-0014,7,2024,956389.22,218724.32,31546.78,21.66,620.85,48.13,15108.45,210.31,68703.61,28.79,76.44,1206660.32
REC-000320,BIZ-0014,8,2024,755131.01,225348.39,32502.17,17.11,630.95,38.03,12989.95,216.68,61844.3,29.02,65.83,1012981.57
REC-000321,BIZ-0014,9,2024,460430.35,160876.73,23203.37,19.15,604.85,42.55,9887.84,154.69,60054.09,27.13,67.8,644510.45
REC-000322,BIZ-0014,10,2024,716325.48,368556.09,53157.13,36.11,588.74,80.24,12581.47,354.38,79399.45,25.83,73.44,1138038.7
REC-000323,BIZ-0014,11,2024,940373.14,311093.15,44869.2,33.89,572.09,75.31,14939.86,299.13,80123.49,25.19,86.74,1296335.49
REC-000324,BIZ-0014,12,2024,673242.67,293881.17,42386.71,28.72,605.17,63.81,12127.96,282.58,71833.18,26.79,73.06,1009510.55
REC-000325,BIZ-0014,1,2025,739544.21,247679.06,35722.94,28.39,605.89,63.09,12825.88,238.15,72363.31,27.89,82.71,1022946.21
REC-000326,BIZ-0014,2,2025,542659.2,517426.66,74628.84,34.89,526.71,77.53,10753.4,497.53,76049.48,28.86,67.51,1134714.7
REC-000327,BIZ-0014,3,2025,830586.61,230423.58,33234.17,15.81,633.84,35.14,13784.22,221.56,61563.95,29.67,65.81,1094244.36
REC-000328,BIZ-0014,4,2025,629355.82,370725.58,53470.04,38.53,561.79,85.61,11666.0,356.47,80598.52,28.99,63.52,1053551.44
REC-000329,BIZ-0014,5,2025,894387.82,437611.82,63117.09,33.42,594.71,74.27,14455.81,420.78,79097.88,31.6,63.17,1395116.73
REC-000330,BIZ-0014,6,2025,929111.28,339245.21,48929.6,23.67,594.8,52.6,14821.32,326.2,70270.56,29.5,70.19,1317286.09
REC-000331,BIZ-0014,7,2025,793391.18,169594.78,24460.79,17.05,631.08,37.9,13392.69,163.07,62272.18,29.42,65.94,987446.75
REC-000332,BIZ-0014,8,2025,627629.36,547776.48,79006.22,37.46,585.75,83.23,11647.82,526.71,79560.15,28.04,63.52,1254412.06
REC-000333,BIZ-0014,9,2025,508192.47,297754.25,42945.32,27.05,587.28,60.12,10390.59,286.3,68170.46,27.41,72.25,848892.04
REC-000334,BIZ-0014,10,2025,878753.7,239315.94,34516.72,21.75,620.64,48.34,14291.24,230.11,67815.74,25.33,87.89,1152586.36
REC-000335,BIZ-0014,11,2025,924809.92,416669.62,60096.58,33.88,572.11,75.29,14776.04,400.64,79915.79,26.63,94.93,1401576.12
REC-000336,BIZ-0014,12,2025,886199.05,200390.23,28902.44,16.34,632.66,36.32,14369.61,192.68,62768.22,26.55,66.97,1115491.72
REC-000337,BIZ-0015,1,2024,1529513.13,106729.07,26389.05,12.28,214.47,35.08,23354.14,117.28,43435.4,27.08,82.19,1662631.25
REC-000338,BIZ-0015,2,2024,2065804.41,101477.18,25090.51,10.23,204.22,29.23,28999.31,111.51,46826.94,27.7,83.62,2192372.1
REC-000339,BIZ-0015,3,2024,3358467.7,56173.78,13889.12,9.24,223.14,26.41,42606.29,61.73,57168.34,29.06,90.76,3428530.6
REC-000340,BIZ-0015,4,2024,2871304.89,127491.33,31522.58,13.51,202.91,38.59,37478.26,140.1,55410.71,29.07,67.41,3030318.8
REC-000341,BIZ-0015,5,2024,2614373.63,120120.71,29700.18,14.96,206.81,42.74,34773.72,132.0,54047.25,30.4,83.93,2764194.52
REC-000342,BIZ-0015,6,2024,1635187.12,91764.1,22688.93,17.43,191.69,49.81,24466.5,100.84,47161.62,29.91,78.94,1749640.15
REC-000343,BIZ-0015,7,2024,3223988.44,119916.71,29649.74,13.19,211.87,37.68,41190.72,131.78,58206.53,28.75,87.23,3373554.89
REC-000344,BIZ-0015,8,2024,765834.16,115713.93,28610.59,21.86,187.09,62.46,15315.41,127.16,42275.87,27.58,33.52,910158.68
REC-000345,BIZ-0015,9,2024,1567102.85,88210.11,21810.19,14.08,201.27,40.23,23749.82,96.93,44744.23,27.4,63.49,1677123.15
REC-000346,BIZ-0015,10,2024,2757000.24,99951.47,24713.28,14.12,209.21,40.34,36275.06,109.84,54784.78,24.92,71.47,2881664.99
REC-000347,BIZ-0015,11,2024,2729005.63,99020.38,24483.06,11.79,207.81,33.69,35980.38,108.81,53269.56,26.35,62.89,2852509.07
REC-000348,BIZ-0015,12,2024,1352435.35,78730.58,19466.35,9.34,222.88,26.67,21490.16,86.52,40326.98,26.08,30.1,1450632.28
REC-000349,BIZ-0015,1,2025,1534706.61,105684.82,26130.86,11.71,216.1,33.45,23408.81,116.14,43165.75,27.87,72.68,1666522.29
REC-000350,BIZ-0015,2,2025,3108317.26,119017.52,29427.41,15.76,180.38,45.02,39973.13,130.79,58644.45,27.22,90.47,3256762.19
REC-000351,BIZ-0015,3,2025,2717543.24,43554.74,10769.03,8.91,224.08,25.47,35859.72,47.86,51589.86,28.28,63.26,2771867.01
REC-000352,BIZ-0015,4,2025,1803632.5,110427.69,27303.55,13.31,203.47,38.03,26239.61,121.35,46311.72,30.84,67.11,1941363.74
REC-000353,BIZ-0015,5,2025,2445708.95,106377.29,26302.08,21.45,188.27,61.28,32998.3,116.9,56195.87,31.55,62.69,2578388.32
REC-000354,BIZ-0015,6,2025,2579863.07,99763.1,24666.7,19.75,185.08,56.42,34410.45,109.63,56388.91,31.36,66.33,2704292.87
REC-000355,BIZ-0015,7,2025,1795481.34,105414.81,26064.1,21.84,187.15,62.4,26153.8,115.84,50935.55,30.08,85.88,1926960.25
REC-000356,BIZ-0015,8,2025,1261048.87,98360.49,24319.9,14.81,207.22,42.33,20528.2,108.09,42570.25,29.02,33.24,1383729.26
REC-000357,BIZ-0015,9,2025,2990776.8,79149.3,19569.88,11.33,209.13,32.37,38735.86,86.98,55220.72,26.57,71.33,3089495.98
REC-000358,BIZ-0015,10,2025,2574744.23,125072.88,30924.61,17.19,200.42,49.13,34356.57,137.44,54942.31,24.99,79.65,2730741.72
REC-000359,BIZ-0015,11,2025,1619478.64,89129.49,22037.51,13.03,204.26,37.24,24301.14,97.94,44608.78,26.42,75.33,1730645.64
