dataset_source,source_grain,source_row_id,customer_id,building_type,customer_type,region,floor_area_sqft,floor_area_m2,occupants,appliance_count,outdoor_temperature,day_type,reported_energy_consumption,energy_cost_brl
energy_consumption,customer_observation,193,CUSTOMER_0193,,commercial,Midwest,,17,2,,,,,92.12
energy_consumption,customer_observation,194,CUSTOMER_0194,,residential,South,,52,2,,,,,95.79
energy_consumption,customer_observation,195,CUSTOMER_0195,,residential,Northeast,,24,2,,,,,89.0
energy_consumption,customer_observation,196,CUSTOMER_0196,,residential,Midwest,,77,1,,,,,78.57
energy_consumption,customer_observation,197,CUSTOMER_0197,,commercial,Midwest,,45,3,,,,,84.64
energy_consumption,customer_observation,198,CUSTOMER_0198,,commercial,North,,45,4,,,,,142.25
energy_consumption,customer_observation,199,CUSTOMER_0199,,commercial,Northeast,,24,2,,,,,65.5
energy_consumption,customer_observation,200,CUSTOMER_0200,,commercial,Northeast,,24,2,,,,,94.07
energy_consumption,customer_observation,201,CUSTOMER_0201,,residential,Northeast,,45,2,,,,,101.3
energy_consumption,customer_observation,202,CUSTOMER_0202,,residential,South,,24,1,,,,,76.39
energy_consumption,customer_observation,203,CUSTOMER_0203,,residential,Midwest,,24,2,,,,,88.5
energy_consumption,customer_observation,204,CUSTOMER_0204,,commercial,Midwest,,24,1,,,,,90.35
energy_consumption,customer_observation,205,CUSTOMER_0205,,residential,South,,24,1,,,,,86.51
energy_consumption,customer_observation,206,CUSTOMER_0206,,residential,Northeast,,24,2,,,,,80.59
energy_consumption,customer_observation,207,CUSTOMER_0207,,residential,Southeast,,45,2,,,,,97.77
energy_consumption,customer_observation,208,CUSTOMER_0208,,commercial,Midwest,,24,1,,,,,75.55
energy_consumption,customer_observation,209,CUSTOMER_0209,,residential,Southeast,,17,1,,,,,55.64
energy_consumption,customer_observation,210,CUSTOMER_0210,,residential,Northeast,,45,2,,,,,95.87
energy_consumption,customer_observation,211,CUSTOMER_0211,,residential,South,,77,1,,,,,87.11
energy_consumption,customer_observation,212,CUSTOMER_0212,,commercial,Northeast,,24,1,,,,,96.11
energy_consumption,customer_observation,213,CUSTOMER_0213,,commercial,Northeast,,17,2,,,,,59.61
energy_consumption,customer_observation,214,CUSTOMER_0214,,residential,Midwest,,45,2,,,,,54.08
energy_consumption,customer_observation,215,CUSTOMER_0215,,commercial,Northeast,,77,3,,,,,100.48
energy_consumption,customer_observation,216,CUSTOMER_0216,,residential,Midwest,,45,4,,,,,111.96
energy_consumption,customer_observation,217,CUSTOMER_0217,,residential,Midwest,,45,2,,,,,94.08
energy_consumption,customer_observation,218,CUSTOMER_0218,,commercial,Midwest,,24,2,,,,,94.77
energy_consumption,customer_observation,219,CUSTOMER_0219,,residential,Northeast,,45,2,,,,,88.89
energy_consumption,customer_observation,220,CUSTOMER_0220,,commercial,North,,17,3,,,,,59.24
energy_consumption,customer_observation,221,CUSTOMER_0221,,commercial,Northeast,,45,1,,,,,86.77
energy_consumption,customer_observation,222,CUSTOMER_0222,,residential,Midwest,,45,4,,,,,152.59
energy_consumption,customer_observation,223,CUSTOMER_0223,,residential,Northeast,,77,2,,,,,74.35
energy_consumption,customer_observation,224,CUSTOMER_0224,,residential,Northeast,,24,2,,,,,73.73
energy_consumption,customer_observation,225,CUSTOMER_0225,,residential,Northeast,,17,3,,,,,75.24
energy_consumption,customer_observation,226,CUSTOMER_0226,,residential,North,,45,3,,,,,56.72
energy_consumption,customer_observation,227,CUSTOMER_0227,,commercial,Midwest,,45,3,,,,,98.31
energy_consumption,customer_observation,228,CUSTOMER_0228,,residential,Southeast,,45,1,,,,,97.13
energy_consumption,customer_observation,229,CUSTOMER_0229,,commercial,Northeast,,24,3,,,,,103.74
energy_consumption,customer_observation,230,CUSTOMER_0230,,residential,Midwest,,24,1,,,,,82.55
energy_consumption,customer_observation,231,CUSTOMER_0231,,commercial,Midwest,,45,4,,,,,145.03
energy_consumption,customer_observation,232,CUSTOMER_0232,,residential,Midwest,,24,2,,,,,62.91
energy_consumption,customer_observation,233,CUSTOMER_0233,,residential,Midwest,,52,2,,,,,86.78
energy_consumption,customer_observation,234,CUSTOMER_0234,,residential,Midwest,,45,2,,,,,85.86
energy_consumption,customer_observation,235,CUSTOMER_0235,,residential,Midwest,,45,4,,,,,153.26
energy_consumption,customer_observation,236,CUSTOMER_0236,,commercial,North,,45,3,,,,,95.16
energy_consumption,customer_observation,237,CUSTOMER_0237,,residential,Midwest,,45,2,,,,,100.69
energy_consumption,customer_observation,238,CUSTOMER_0238,,residential,Midwest,,24,3,,,,,97.11
energy_consumption,customer_observation,239,CUSTOMER_0239,,residential,North,,52,1,,,,,97.11
energy_consumption,customer_observation,240,CUSTOMER_0240,,residential,Northeast,,24,2,,,,,55.77
energy_consumption,customer_observation,241,CUSTOMER_0241,,commercial,South,,45,1,,,,,95.94
energy_consumption,customer_observation,242,CUSTOMER_0242,,commercial,Midwest,,24,3,,,,,83.69
energy_consumption,customer_observation,243,CUSTOMER_0243,,commercial,Midwest,,45,4,,,,,124.71
energy_consumption,customer_observation,244,CUSTOMER_0244,,residential,South,,24,3,,,,,55.4
energy_consumption,customer_observation,245,CUSTOMER_0245,,residential,Midwest,,24,2,,,,,87.3
energy_consumption,customer_observation,246,CUSTOMER_0246,,commercial,Midwest,,77,2,,,,,69.35
energy_consumption,customer_observation,247,CUSTOMER_0247,,residential,Midwest,,24,3,,,,,76.52
energy_consumption,customer_observation,248,CUSTOMER_0248,,commercial,Southeast,,45,2,,,,,87.51
energy_consumption,customer_observation,249,CUSTOMER_0249,,commercial,Midwest,,77,2,,,,,99.32
energy_consumption,customer_observation,250,CUSTOMER_0250,,commercial,Midwest,,17,1,,,,,94.89
energy_consumption,customer_observation,251,CUSTOMER_0251,,residential,Northeast,,45,4,,,,,128.56
energy_consumption,customer_observation,252,CUSTOMER_0252,,residential,South,,24,3,,,,,72.41
energy_consumption,customer_observation,253,CUSTOMER_0253,,commercial,Midwest,,17,1,,,,,64.81
energy_consumption,customer_observation,254,CUSTOMER_0254,,residential,North,,45,2,,,,,71.62
energy_consumption,customer_observation,255,CUSTOMER_0255,,residential,Southeast,,77,1,,,,,58.2
energy_consumption,customer_observation,256,CUSTOMER_0256,,residential,Midwest,,17,3,,,,,102.37
energy_consumption,customer_observation,257,CUSTOMER_0257,,commercial,North,,45,4,,,,,135.32
energy_consumption,customer_observation,258,CUSTOMER_0258,,commercial,Midwest,,45,4,,,,,110.87
energy_consumption,customer_observation,259,CUSTOMER_0259,,residential,Midwest,,52,1,,,,,70.62
energy_consumption,customer_observation,260,CUSTOMER_0260,,residential,Southeast,,17,1,,,,,80.59
energy_consumption,customer_observation,261,CUSTOMER_0261,,residential,Northeast,,45,4,,,,,133.07
energy_consumption,customer_observation,262,CUSTOMER_0262,,commercial,Southeast,,45,2,,,,,54.32
energy_consumption,customer_observation,263,CUSTOMER_0263,,residential,Midwest,,45,3,,,,,101.33
energy_consumption,customer_observation,264,CUSTOMER_0264,,residential,North,,77,2,,,,,66.64
energy_consumption,customer_observation,265,CUSTOMER_0265,,commercial,South,,52,2,,,,,53.33
energy_consumption,customer_observation,266,CUSTOMER_0266,,commercial,Midwest,,17,3,,,,,56.43
energy_consumption,customer_observation,267,CUSTOMER_0267,,commercial,Northeast,,45,1,,,,,82.29
energy_consumption,customer_observation,268,CUSTOMER_0268,,commercial,Midwest,,24,2,,,,,59.58
energy_consumption,customer_observation,269,CUSTOMER_0269,,residential,Southeast,,24,1,,,,,54.64
energy_consumption,customer_observation,270,CUSTOMER_0270,,residential,Northeast,,45,3,,,,,71.99
energy_consumption,customer_observation,271,CUSTOMER_0271,,commercial,Northeast,,24,2,,,,,84.48
energy_consumption,customer_observation,272,CUSTOMER_0272,,commercial,North,,45,1,,,,,58.24
energy_consumption,customer_observation,273,CUSTOMER_0273,,commercial,Northeast,,77,1,,,,,68.59
energy_consumption,customer_observation,274,CUSTOMER_0274,,commercial,Midwest,,17,2,,,,,73.95
energy_consumption,customer_observation,275,CUSTOMER_0275,,residential,Midwest,,77,3,,,,,60.69
energy_consumption,customer_observation,276,CUSTOMER_0276,,residential,Northeast,,45,4,,,,,131.6
energy_consumption,customer_observation,277,CUSTOMER_0277,,commercial,Northeast,,45,1,,,,,56.88
energy_consumption,customer_observation,278,CUSTOMER_0278,,residential,Northeast,,52,3,,,,,54.89
energy_consumption,customer_observation,279,CUSTOMER_0279,,commercial,South,,24,2,,,,,79.19
energy_consumption,customer_observation,280,CUSTOMER_0280,,commercial,Northeast,,45,1,,,,,65.23
energy_consumption,customer_observation,281,CUSTOMER_0281,,commercial,South,,45,1,,,,,57.4
energy_consumption,customer_observation,282,CUSTOMER_0282,,residential,Midwest,,24,1,,,,,74.27
energy_consumption,customer_observation,283,CUSTOMER_0283,,residential,Northeast,,77,3,,,,,99.49
energy_consumption,customer_observation,284,CUSTOMER_0284,,residential,Southeast,,52,1,,,,,89.69
energy_consumption,customer_observation,285,CUSTOMER_0285,,residential,Midwest,,17,1,,,,,94.38
energy_consumption,customer_observation,286,CUSTOMER_0286,,residential,Midwest,,17,2,,,,,97.27
energy_consumption,customer_observation,287,CUSTOMER_0287,,residential,South,,45,1,,,,,102.44
energy_consumption,customer_observation,288,CUSTOMER_0288,,residential,North,,17,3,,,,,91.69
energy_consumption,customer_observation,289,CUSTOMER_0289,,residential,North,,45,2,,,,,83.74
energy_consumption,customer_observation,290,CUSTOMER_0290,,residential,Midwest,,17,2,,,,,71.26
energy_consumption,customer_observation,291,CUSTOMER_0291,,residential,Northeast,,45,1,,,,,61.83
energy_consumption,customer_observation,292,CUSTOMER_0292,,residential,Northeast,,17,2,,,,,87.76
energy_consumption,customer_observation,293,CUSTOMER_0293,,commercial,North,,24,1,,,,,103.59
energy_consumption,customer_observation,294,CUSTOMER_0294,,residential,North,,45,2,,,,,76.5
energy_consumption,customer_observation,295,CUSTOMER_0295,,residential,Midwest,,45,3,,,,,89.66
energy_consumption,customer_observation,296,CUSTOMER_0296,,residential,North,,77,1,,,,,77.92
energy_consumption,customer_observation,297,CUSTOMER_0297,,commercial,Midwest,,52,3,,,,,74.68
energy_consumption,customer_observation,298,CUSTOMER_0298,,residential,Midwest,,24,1,,,,,73.57
energy_consumption,customer_observation,299,CUSTOMER_0299,,residential,Midwest,,17,3,,,,,78.41
energy_consumption,customer_observation,300,CUSTOMER_0300,,residential,North,,52,4,,,,,123.97
energy_consumption,customer_observation,301,CUSTOMER_0301,,residential,Midwest,,77,3,,,,,90.95
energy_consumption,customer_observation,302,CUSTOMER_0302,,residential,North,,52,2,,,,,97.39
energy_consumption,customer_observation,303,CUSTOMER_0303,,residential,Midwest,,17,1,,,,,97.84
energy_consumption,customer_observation,304,CUSTOMER_0304,,residential,Southeast,,77,2,,,,,64.19
energy_consumption,customer_observation,305,CUSTOMER_0305,,commercial,Midwest,,24,3,,,,,98.5
energy_consumption,customer_observation,306,CUSTOMER_0306,,commercial,Midwest,,45,1,,,,,70.04
energy_consumption,customer_observation,307,CUSTOMER_0307,,residential,Midwest,,77,3,,,,,68.38
energy_consumption,customer_observation,308,CUSTOMER_0308,,residential,Northeast,,24,3,,,,,89.82
energy_consumption,customer_observation,309,CUSTOMER_0309,,commercial,Southeast,,77,3,,,,,68.15
energy_consumption,customer_observation,310,CUSTOMER_0310,,residential,Southeast,,24,3,,,,,55.22
energy_consumption,customer_observation,311,CUSTOMER_0311,,residential,Northeast,,77,2,,,,,71.69
energy_consumption,customer_observation,312,CUSTOMER_0312,,residential,Midwest,,24,3,,,,,89.55
energy_consumption,customer_observation,313,CUSTOMER_0313,,residential,South,,77,2,,,,,69.29
energy_consumption,customer_observation,314,CUSTOMER_0314,,commercial,South,,17,3,,,,,84.83
energy_consumption,customer_observation,315,CUSTOMER_0315,,commercial,Midwest,,45,4,,,,,140.04
energy_consumption,customer_observation,316,CUSTOMER_0316,,commercial,Midwest,,45,1,,,,,90.18
energy_consumption,customer_observation,317,CUSTOMER_0317,,residential,Northeast,,45,3,,,,,98.57
energy_consumption,customer_observation,318,CUSTOMER_0318,,residential,South,,24,3,,,,,74.71
energy_consumption,customer_observation,319,CUSTOMER_0319,,residential,North,,45,4,,,,,112.98
energy_consumption,customer_observation,320,CUSTOMER_0320,,residential,Midwest,,24,1,,,,,68.88
energy_consumption,customer_observation,321,CUSTOMER_0321,,residential,Northeast,,45,1,,,,,74.69
energy_consumption,customer_observation,322,CUSTOMER_0322,,commercial,Northeast,,24,3,,,,,89.16
energy_consumption,customer_observation,323,CUSTOMER_0323,,commercial,Midwest,,77,3,,,,,53.17
energy_consumption,customer_observation,324,CUSTOMER_0324,,residential,South,,17,2,,,,,68.72
energy_consumption,customer_observation,325,CUSTOMER_0325,,commercial,North,,24,1,,,,,92.54
energy_consumption,customer_observation,326,CUSTOMER_0326,,commercial,Midwest,,24,1,,,,,86.95
energy_consumption,customer_observation,327,CUSTOMER_0327,,residential,North,,45,2,,,,,90.07
energy_consumption,customer_observation,328,CUSTOMER_0328,,residential,Northeast,,24,3,,,,,94.19
energy_consumption,customer_observation,329,CUSTOMER_0329,,residential,Midwest,,45,3,,,,,92.72
energy_consumption,customer_observation,330,CUSTOMER_0330,,residential,Midwest,,52,1,,,,,87.53
energy_consumption,customer_observation,331,CUSTOMER_0331,,residential,Northeast,,45,2,,,,,75.08
energy_consumption,customer_observation,332,CUSTOMER_0332,,commercial,Northeast,,45,3,,,,,103.01
energy_consumption,customer_observation,333,CUSTOMER_0333,,residential,North,,17,1,,,,,81.72
energy_consumption,customer_observation,334,CUSTOMER_0334,,residential,Northeast,,45,3,,,,,62.91
energy_consumption,customer_observation,335,CUSTOMER_0335,,residential,South,,24,3,,,,,67.54
energy_consumption,customer_observation,336,CUSTOMER_0336,,residential,South,,45,3,,,,,88.11
energy_consumption,customer_observation,337,CUSTOMER_0337,,commercial,Northeast,,24,1,,,,,99.99
energy_consumption,customer_observation,338,CUSTOMER_0338,,commercial,Midwest,,45,2,,,,,61.68
energy_consumption,customer_observation,339,CUSTOMER_0339,,residential,South,,24,2,,,,,56.73
energy_consumption,customer_observation,340,CUSTOMER_0340,,residential,North,,52,3,,,,,97.77
energy_consumption,customer_observation,341,CUSTOMER_0341,,residential,Southeast,,17,2,,,,,99.5
energy_consumption,customer_observation,342,CUSTOMER_0342,,residential,South,,45,3,,,,,66.69
energy_consumption,customer_observation,343,CUSTOMER_0343,,residential,North,,17,1,,,,,71.87
energy_consumption,customer_observation,344,CUSTOMER_0344,,residential,Northeast,,45,1,,,,,86.4
energy_consumption,customer_observation,345,CUSTOMER_0345,,residential,South,,77,1,,,,,69.44
energy_consumption,customer_observation,346,CUSTOMER_0346,,residential,Midwest,,45,3,,,,,97.54
energy_consumption,customer_observation,347,CUSTOMER_0347,,residential,North,,45,2,,,,,58.02
energy_consumption,customer_observation,348,CUSTOMER_0348,,residential,Northeast,,77,4,,,,,105.94
energy_consumption,customer_observation,349,CUSTOMER_0349,,residential,Midwest,,45,4,,,,,115.29
energy_consumption,customer_observation,350,CUSTOMER_0350,,residential,Midwest,,45,1,,,,,67.19
energy_consumption,customer_observation,351,CUSTOMER_0351,,residential,Midwest,,45,4,,,,,110.05
energy_consumption,customer_observation,352,CUSTOMER_0352,,commercial,South,,45,3,,,,,55.87
energy_consumption,customer_observation,353,CUSTOMER_0353,,commercial,Northeast,,17,2,,,,,91.3
energy_consumption,customer_observation,354,CUSTOMER_0354,,residential,Midwest,,52,4,,,,,112.86
energy_consumption,customer_observation,355,CUSTOMER_0355,,residential,Midwest,,45,4,,,,,153.95
energy_consumption,customer_observation,356,CUSTOMER_0356,,residential,Midwest,,17,2,,,,,71.4
energy_consumption,customer_observation,357,CUSTOMER_0357,,residential,Northeast,,45,4,,,,,140.62
energy_consumption,customer_observation,358,CUSTOMER_0358,,residential,South,,24,2,,,,,64.07
energy_consumption,customer_observation,359,CUSTOMER_0359,,commercial,Southeast,,17,3,,,,,64.84
energy_consumption,customer_observation,360,CUSTOMER_0360,,residential,Midwest,,45,3,,,,,82.01
energy_consumption,customer_observation,361,CUSTOMER_0361,,residential,Midwest,,52,3,,,,,81.29
energy_consumption,customer_observation,362,CUSTOMER_0362,,residential,Northeast,,52,1,,,,,91.97
energy_consumption,customer_observation,363,CUSTOMER_0363,,residential,Midwest,,77,3,,,,,91.41
energy_consumption,customer_observation,364,CUSTOMER_0364,,residential,Midwest,,52,4,,,,,140.62
energy_consumption,customer_observation,365,CUSTOMER_0365,,commercial,Midwest,,17,1,,,,,75.56
energy_consumption,customer_observation,366,CUSTOMER_0366,,residential,South,,24,1,,,,,98.23
energy_consumption,customer_observation,367,CUSTOMER_0367,,commercial,Midwest,,52,1,,,,,84.47
energy_consumption,customer_observation,368,CUSTOMER_0368,,commercial,Northeast,,24,3,,,,,103.35
energy_consumption,customer_observation,369,CUSTOMER_0369,,residential,Midwest,,45,1,,,,,94.57
energy_consumption,customer_observation,370,CUSTOMER_0370,,residential,Northeast,,45,3,,,,,54.78
energy_consumption,customer_observation,371,CUSTOMER_0371,,residential,Northeast,,24,3,,,,,68.96
energy_consumption,customer_observation,372,CUSTOMER_0372,,residential,Northeast,,77,1,,,,,81.87
energy_consumption,customer_observation,373,CUSTOMER_0373,,residential,Midwest,,45,1,,,,,89.55
energy_consumption,customer_observation,374,CUSTOMER_0374,,commercial,Midwest,,45,4,,,,,134.02
energy_consumption,customer_observation,375,CUSTOMER_0375,,residential,Midwest,,77,1,,,,,92.87
energy_consumption,customer_observation,376,CUSTOMER_0376,,residential,Midwest,,45,3,,,,,67.01
